employee_id,name,gender,department,job_role,age,job_level,performance_rating,job_satisfaction,job_involvement,environment_satisfaction,monthly_income,percent_salary_hike,stock_option_level,years_at_company,years_in_current_role,total_working_years,distance_from_home,business_travel,over_time,attrition
EMP_00918,Jeffrey Jackson,Male,Operations,Quality Specialist,34,4,2,3,4,4,6768,14,0,3,2,6,18,Travel_Rarely,No,No
EMP_01968,Dorothy Taylor,Female,Legal,Legal Counsel,27,1,1,1,3,2,4513,13,1,3,0,7,21,Travel_Rarely,Yes,Yes
EMP_01187,Linda Scott,Male,Finance,Accountant,27,1,3,3,3,3,7572,18,2,3,3,5,12,Travel_Rarely,No,No
EMP_01998,Sandra Miller,Male,Marketing,Content Manager,38,3,2,1,1,2,6458,14,0,4,1,11,21,Travel_Rarely,No,Yes
EMP_00105,Anthony Clark,Female,Customer Service,Service Manager,36,2,3,3,2,3,9863,20,1,10,3,14,13,Non-Travel,Yes,No
EMP_00897,Ronald Brown,Female,Marketing,Digital Marketing,38,2,3,4,4,4,10008,13,3,6,3,16,4,Travel_Rarely,No,No
EMP_00225,Christopher Johnson,Female,Engineering,Engineering Manager,49,5,3,4,3,4,12188,21,1,16,10,24,19,Non-Travel,No,No
EMP_01893,Betty Taylor,Female,Operations,Process Engineer,35,3,3,2,2,2,3067,15,1,3,0,14,11,Travel_Frequently,Yes,Yes
EMP_01179,Joseph Jackson,Female,Supply Chain,Procurement Specialist,42,3,4,3,4,3,7183,22,0,5,3,17,25,Travel_Rarely,Yes,Yes
EMP_01956,John Hall,Female,Human Resources,HR Manager,26,2,2,2,1,2,4328,11,1,1,0,6,15,Travel_Rarely,Yes,Yes
EMP_00618,Charles White,Male,Operations,Operations Manager,35,3,3,3,4,4,13941,17,2,13,1,14,18,Non-Travel,Yes,No
EMP_00214,Dorothy Nelson,Male,Operations,Operations Analyst,36,4,4,4,4,3,9277,14,2,3,1,7,1,Non-Travel,Yes,No
EMP_01941,Paul Nguyen,Male,Legal,Paralegal,36,1,3,1,3,2,6874,13,0,4,0,13,22,Non-Travel,Yes,Yes
EMP_00340,Donna Sanchez,Female,Sales,Sales Director,51,4,3,2,3,4,6886,25,3,12,5,18,10,Travel_Rarely,No,No
EMP_01016,Donna Hall,Female,Quality Assurance,QA Engineer,42,1,3,4,3,4,5274,16,2,8,6,18,20,Travel_Frequently,Yes,No
EMP_00855,Jeffrey Lewis,Female,Quality Assurance,QA Engineer,40,3,2,4,3,3,6159,21,0,14,8,18,11,Travel_Frequently,No,No
EMP_01114,Michelle Lopez,Male,Quality Assurance,Quality Manager,39,1,3,3,2,3,7542,18,0,2,2,10,7,Travel_Frequently,No,No
EMP_01127,Betty Wright,Female,Sales,Business Development,40,1,3,3,2,2,10124,20,1,1,1,3,9,Travel_Rarely,Yes,No
EMP_00560,Edward Walker,Female,Customer Service,Support Specialist,51,3,3,3,4,4,7094,12,2,12,1,14,5,Non-Travel,Yes,No
EMP_00038,Barbara Baker,Female,Legal,Contract Specialist,43,5,4,3,4,4,8415,13,3,12,2,18,15,Non-Travel,Yes,No
EMP_01124,Anthony Rodriguez,Male,Quality Assurance,QA Lead,42,1,3,3,4,4,4611,21,2,5,3,8,4,Travel_Rarely,No,Yes
EMP_01212,David Hall,Female,Operations,Logistics Coordinator,25,3,2,2,3,2,9128,19,2,7,5,7,15,Non-Travel,Yes,No
EMP_00434,Stephanie Brown,Male,Quality Assurance,QA Engineer,50,3,4,2,4,4,8535,16,2,9,9,13,1,Travel_Rarely,No,No
EMP_00732,Daniel Wilson,Male,Supply Chain,Supply Chain Analyst,46,2,2,3,4,3,12181,17,1,6,3,19,16,Non-Travel,No,No
EMP_01907,William Walker,Female,Engineering,Technical Lead,36,2,1,1,2,3,5723,14,0,3,3,16,14,Travel_Frequently,Yes,Yes
EMP_00072,Stephanie Lewis,Male,Product,Product Analyst,52,4,4,3,3,4,9063,14,2,20,10,23,4,Travel_Rarely,No,No
EMP_01623,Steven Lewis,Male,IT,Network Engineer,46,1,2,3,3,4,7529,20,0,4,4,10,25,Non-Travel,No,Yes
EMP_01440,Mary Hill,Female,Supply Chain,Supply Chain Analyst,38,4,3,2,3,3,8302,18,0,5,0,8,8,Non-Travel,No,No
EMP_01245,Donald Jones,Female,Research & Development,Research Scientist,47,1,3,4,2,4,4528,16,1,1,1,18,20,Travel_Frequently,Yes,No
EMP_00508,Kevin Harris,Male,IT,System Administrator,37,4,2,4,3,3,14476,25,0,7,4,17,3,Travel_Rarely,No,No
EMP_00823,Donna Lewis,Female,Operations,Process Engineer,37,4,3,2,3,4,7637,13,1,9,3,14,17,Travel_Rarely,No,No
EMP_00834,Melissa Lewis,Male,Finance,Finance Manager,35,5,3,4,4,3,8165,15,2,3,1,14,8,Travel_Rarely,No,No
EMP_01648,Dorothy Nelson,Female,Supply Chain,Inventory Manager,31,2,3,4,4,4,4341,19,1,2,1,9,19,Travel_Frequently,Yes,No
EMP_00558,Jason Scott,Male,Administration,Office Manager,40,2,2,4,3,4,8486,21,3,9,3,19,17,Non-Travel,No,No
EMP_00534,Steven Clark,Female,Operations,Operations Manager,38,5,3,4,3,3,14242,16,2,11,8,15,4,Travel_Frequently,Yes,No
EMP_00377,Margaret Ramirez,Male,Product,Product Analyst,47,3,3,3,3,4,7251,24,0,12,6,15,5,Travel_Rarely,No,No
EMP_00608,Timothy Lee,Male,Operations,Operations Manager,50,2,3,4,4,2,9029,20,0,18,10,29,6,Travel_Frequently,No,No
EMP_01383,James Perez,Male,IT,Network Engineer,41,2,3,1,3,3,7307,18,1,4,4,14,22,Travel_Rarely,No,No
EMP_01529,Edward Moore,Male,Operations,Process Engineer,24,1,4,1,4,2,8191,11,2,9,4,9,8,Travel_Rarely,No,No
EMP_00483,Donald Garcia,Male,IT,Security Analyst,54,2,3,3,4,4,6598,17,2,18,9,25,20,Travel_Rarely,No,No
EMP_01708,Donna Lewis,Male,Product,Product Analyst,29,3,3,3,3,3,4061,13,0,2,1,8,11,Travel_Rarely,Yes,Yes
EMP_01780,Michael Moore,Male,Quality Assurance,Quality Manager,31,2,1,2,3,3,3976,14,1,2,0,8,24,Travel_Rarely,Yes,Yes
EMP_00079,Sarah Garcia,Female,Supply Chain,Logistics Manager,40,2,3,4,4,4,10832,22,0,15,1,18,12,Travel_Frequently,No,No
EMP_01372,Daniel White,Female,Finance,Controller,26,3,3,3,3,1,7129,18,0,2,2,2,1,Travel_Rarely,No,No
EMP_00200,Nancy Lee,Female,Legal,Paralegal,42,4,3,4,3,3,10720,24,2,12,10,14,5,Travel_Rarely,No,No
EMP_01045,Donna Hill,Female,Customer Service,Support Specialist,25,2,2,3,3,2,4537,11,1,2,0,2,20,Travel_Frequently,No,No
EMP_01378,Betty Davis,Female,Product,Product Manager,27,1,3,3,3,3,4088,18,0,9,0,9,4,Travel_Frequently,Yes,No
EMP_00744,Andrew Smith,Female,IT,IT Specialist,32,3,4,2,3,3,8402,18,2,9,6,9,3,Travel_Rarely,No,No
EMP_01544,Kenneth Hall,Female,Administration,Executive Assistant,30,2,3,4,1,2,8976,15,1,10,4,10,20,Travel_Frequently,Yes,No
EMP_01527,Mark King,Female,Administration,Administrative Coordinator,36,2,3,4,3,2,10112,14,0,10,0,12,23,Non-Travel,Yes,No
EMP_00287,Robert Anderson,Male,Finance,Finance Manager,45,3,3,4,4,4,9696,23,1,17,6,17,3,Travel_Frequently,No,No
EMP_00998,Karen Smith,Male,Research & Development,Research Scientist,31,4,2,4,4,3,8494,25,1,5,1,8,16,Non-Travel,No,No
EMP_00600,Karen Lee,Female,Operations,Quality Specialist,50,2,3,4,3,3,14721,21,1,8,5,17,18,Travel_Rarely,No,No
EMP_01632,Susan Torres,Female,Marketing,Brand Strategist,35,3,3,4,2,2,10293,18,1,10,3,10,4,Non-Travel,No,No
EMP_00446,Edward Taylor,Male,Customer Service,Service Representative,32,4,4,4,4,3,7194,24,3,6,5,12,20,Travel_Rarely,No,No
EMP_01919,Jeffrey Nguyen,Female,Customer Service,Service Manager,25,1,1,2,2,1,4711,11,1,3,3,5,23,Travel_Frequently,Yes,Yes
EMP_01569,Deborah Walker,Female,Product,Product Analyst,49,2,3,3,1,3,5312,19,0,6,3,16,19,Travel_Rarely,No,No
EMP_00807,Jennifer White,Female,Engineering,DevOps Engineer,33,3,3,3,4,4,8946,25,0,3,1,7,19,Non-Travel,No,No
EMP_00462,Linda Lewis,Female,Finance,Financial Analyst,54,2,4,3,3,4,7890,23,1,12,4,22,14,Travel_Rarely,No,No
EMP_00084,Lisa Jones,Male,Engineering,DevOps Engineer,48,3,3,4,3,3,14842,19,2,3,3,21,5,Travel_Rarely,No,No
EMP_01704,Jessica Adams,Female,Finance,Accountant,23,1,3,2,2,1,3790,12,0,5,0,5,28,Travel_Rarely,Yes,Yes
EMP_00714,Donna Martin,Female,Marketing,Marketing Specialist,54,2,3,3,4,4,7778,13,2,8,8,20,7,Non-Travel,No,No
EMP_01570,Brian Smith,Male,Human Resources,HR Specialist,34,4,3,4,2,2,10923,22,1,3,1,3,9,Travel_Rarely,Yes,Yes
EMP_01714,Jennifer Adams,Female,Quality Assurance,Test Analyst,35,1,2,1,2,2,6848,14,0,4,3,10,22,Travel_Rarely,Yes,Yes
EMP_00496,Sharon Lee,Male,Legal,Compliance Officer,44,3,3,2,3,4,8416,23,1,3,3,15,6,Travel_Rarely,No,No
EMP_01278,Melissa Scott,Male,Operations,Operations Manager,26,2,2,3,2,1,5925,19,2,1,1,1,6,Travel_Rarely,No,No
EMP_00631,Sandra Scott,Female,Finance,Accountant,50,4,3,3,3,2,13085,25,1,18,2,29,6,Travel_Frequently,No,No
EMP_01244,Nancy Gonzalez,Male,Product,Product Owner,31,3,4,2,1,4,4465,22,0,6,3,7,2,Travel_Rarely,Yes,No
EMP_01452,Michael Smith,Male,Product,Product Manager,49,1,3,1,1,3,5577,19,0,2,2,26,9,Travel_Frequently,Yes,No
EMP_00788,Richard Rodriguez,Male,Engineering,Software Engineer,47,4,3,4,4,4,9243,21,2,4,4,8,7,Non-Travel,No,No
EMP_00077,Richard Wilson,Female,Product,Product Manager,51,4,2,2,3,3,7154,21,2,7,1,21,9,Travel_Rarely,No,No
EMP_01276,Daniel Smith,Male,Supply Chain,Logistics Manager,47,1,2,4,3,4,5393,20,1,9,1,24,13,Travel_Rarely,No,No
EMP_01641,Dorothy Torres,Female,Finance,Accountant,34,3,2,4,1,1,5466,21,1,10,1,10,2,Travel_Rarely,No,No
EMP_01349,Dorothy Lee,Male,Supply Chain,Inventory Manager,48,2,3,2,3,4,4408,20,3,7,2,10,12,Travel_Rarely,Yes,No
EMP_00048,Carol Hill,Female,Product,Product Analyst,49,4,4,3,3,3,6578,21,2,7,6,7,19,Travel_Rarely,No,No
EMP_00979,Robert Clark,Female,IT,Network Engineer,50,2,3,4,4,3,10417,25,1,3,3,8,12,Non-Travel,No,No
EMP_01283,Charles Ramirez,Male,Legal,Compliance Officer,36,3,4,2,2,1,6977,18,0,2,0,13,4,Non-Travel,Yes,No
EMP_00267,Joshua King,Female,Supply Chain,Procurement Specialist,28,3,4,3,3,3,6982,25,1,3,3,7,17,Travel_Rarely,No,No
EMP_00283,William Wright,Male,Administration,Receptionist,49,4,3,3,4,4,6138,13,1,6,3,18,7,Travel_Rarely,No,No
EMP_01203,Carol Smith,Female,Product,Product Owner,31,2,4,2,3,1,4906,22,1,3,2,4,8,Travel_Frequently,No,No
EMP_01135,Patricia Martin,Male,Legal,Compliance Officer,39,4,3,3,3,1,7540,11,0,4,4,8,20,Travel_Rarely,No,No
EMP_01313,Daniel Harris,Female,Research & Development,Research Scientist,44,2,2,3,4,4,9498,17,0,7,6,14,17,Travel_Rarely,No,No
EMP_01965,Jessica Hill,Male,Customer Service,Service Representative,39,1,2,3,1,1,6435,15,0,0,0,0,11,Travel_Rarely,Yes,Yes
EMP_00617,Susan Walker,Male,Customer Service,Service Representative,40,2,3,4,4,4,10358,13,1,7,5,12,7,Travel_Rarely,No,No
EMP_01619,George Rivera,Female,Administration,Receptionist,44,1,4,3,1,3,10627,13,0,2,2,18,19,Travel_Rarely,No,No
EMP_00688,Amanda Lewis,Male,IT,IT Specialist,41,3,4,4,2,4,11016,24,2,4,1,12,2,Travel_Rarely,No,No
EMP_00639,Joseph Ramirez,Female,Product,UX Designer,28,3,3,4,4,4,6686,22,1,5,3,8,2,Travel_Rarely,No,No
EMP_00085,Michelle Nguyen,Female,Marketing,Content Manager,44,3,2,3,4,4,8717,24,1,19,2,22,15,Non-Travel,No,No
EMP_00087,Nancy Lee,Male,Quality Assurance,Test Analyst,54,3,3,3,3,4,7275,20,1,11,10,28,8,Travel_Rarely,No,No
EMP_00093,Mary Harris,Female,Legal,Legal Counsel,41,4,4,2,3,3,10223,15,0,7,3,14,1,Travel_Rarely,No,No
EMP_00730,Charles Miller,Male,Sales,Sales Director,42,3,3,3,3,4,9243,19,1,19,8,19,13,Travel_Rarely,Yes,No
EMP_00903,Michelle Lopez,Male,Operations,Process Engineer,49,4,4,3,3,3,11773,15,2,3,2,13,7,Travel_Frequently,No,No
EMP_00565,Brian Garcia,Male,Sales,Business Development,35,3,3,2,4,4,12157,21,1,12,8,13,13,Non-Travel,No,No
EMP_00035,Matthew Clark,Female,Product,Product Analyst,37,3,3,3,2,2,7435,16,2,6,1,6,20,Travel_Rarely,No,No
EMP_01683,Donald White,Male,Legal,Contract Specialist,48,2,2,3,2,1,7429,16,1,4,0,24,2,Travel_Frequently,Yes,No
EMP_01327,John Baker,Male,Quality Assurance,QA Lead,49,4,3,3,3,4,7388,15,3,9,3,16,16,Travel_Rarely,No,No
EMP_01562,Thomas Clark,Female,IT,Network Engineer,44,1,3,1,3,4,10846,19,2,8,5,15,15,Travel_Frequently,Yes,Yes
EMP_00183,Ronald Davis,Male,Supply Chain,Logistics Manager,49,2,2,4,3,2,6750,15,2,20,3,29,5,Non-Travel,No,No
EMP_00895,Richard Thompson,Male,Research & Development,R&D Engineer,50,4,3,4,4,3,10231,24,1,5,4,26,7,Travel_Rarely,No,No
EMP_00784,Sarah Baker,Female,Research & Development,Innovation Specialist,39,4,4,3,3,3,14765,18,3,13,4,18,2,Non-Travel,No,No
EMP_01290,Emily Miller,Male,Engineering,Engineering Manager,26,2,4,2,1,3,7002,16,1,8,1,8,6,Travel_Rarely,Yes,No
EMP_00752,Donald Allen,Female,Marketing,Content Manager,43,3,2,3,4,3,11031,16,2,20,10,22,6,Travel_Frequently,No,No
EMP_01301,Paul Smith,Female,Sales,Sales Manager,39,3,4,3,2,4,5099,15,2,6,1,15,3,Travel_Rarely,Yes,No
EMP_00704,Betty Thomas,Female,Operations,Quality Specialist,41,3,2,4,4,4,14589,16,1,4,3,4,4,Travel_Frequently,No,No
EMP_00177,Ashley Davis,Male,Administration,Office Manager,40,2,3,4,2,3,10528,24,1,8,2,19,11,Non-Travel,No,No
EMP_01857,David Allen,Female,Marketing,Content Manager,27,1,2,3,2,3,3535,12,0,5,1,6,19,Non-Travel,Yes,Yes
EMP_00877,Joseph Clark,Female,Engineering,DevOps Engineer,29,4,4,3,4,3,6664,18,1,5,4,9,13,Travel_Frequently,No,No
EMP_00244,Patricia Moore,Female,IT,Network Engineer,36,3,4,3,4,4,8478,20,3,12,5,16,15,Non-Travel,No,No
EMP_01072,Joshua Flores,Female,Marketing,Content Manager,42,3,3,4,2,4,9526,14,3,5,1,5,10,Travel_Rarely,Yes,No
EMP_00029,Robert Garcia,Male,Human Resources,Compensation Analyst,35,2,4,3,2,4,11301,12,0,3,3,10,19,Travel_Rarely,No,No
EMP_00777,Patricia Hernandez,Male,Quality Assurance,Quality Manager,39,4,3,4,4,3,8960,17,1,3,3,8,11,Non-Travel,Yes,No
EMP_00832,George Hall,Male,Operations,Logistics Coordinator,47,2,3,4,4,4,11251,15,2,9,8,26,4,Non-Travel,No,No
EMP_00240,Jason Robinson,Female,Sales,Account Executive,50,3,3,2,4,4,10636,23,2,9,4,17,14,Non-Travel,No,No
EMP_01766,Karen Wilson,Male,Operations,Process Engineer,29,2,1,3,3,2,5118,12,0,0,0,9,15,Travel_Frequently,Yes,Yes
EMP_01188,Jason Gonzalez,Male,Human Resources,Compensation Analyst,49,3,2,4,1,3,6345,13,0,2,0,22,5,Non-Travel,No,No
EMP_01879,Susan White,Female,Sales,Business Development,25,2,2,1,1,3,6813,10,0,0,0,1,21,Travel_Rarely,Yes,Yes
EMP_00957,Deborah Anderson,Male,Customer Service,Service Representative,43,3,3,2,4,4,6923,12,2,5,2,14,13,Non-Travel,No,No
EMP_00122,Lisa Allen,Female,Quality Assurance,QA Lead,28,3,2,4,4,3,14151,24,2,5,5,6,20,Non-Travel,No,No
EMP_00758,Linda Adams,Male,Sales,Sales Director,32,4,4,3,3,4,9853,18,2,8,7,11,18,Non-Travel,No,No
EMP_00176,James Jones,Male,IT,IT Specialist,44,3,4,3,2,4,6931,21,2,6,6,20,7,Travel_Frequently,No,No
EMP_00587,Anthony Hall,Male,Finance,Accountant,35,5,4,3,4,2,8321,21,1,13,6,13,9,Travel_Frequently,No,No
EMP_00034,Richard Jones,Female,Marketing,Content Manager,33,3,3,3,2,4,8703,21,3,4,1,9,6,Non-Travel,No,No
EMP_00234,Rebecca Martinez,Female,Operations,Quality Specialist,54,5,3,4,4,4,9926,16,2,12,1,32,10,Travel_Rarely,No,No
EMP_01842,Matthew Thomas,Female,Supply Chain,Supply Chain Analyst,25,1,2,1,3,3,3725,13,0,2,2,3,15,Travel_Frequently,Yes,Yes
EMP_00314,Anthony Rivera,Male,Product,Product Owner,42,4,3,3,2,3,9305,15,1,4,1,16,8,Non-Travel,No,No
EMP_00044,Ryan Brown,Female,Quality Assurance,QA Lead,36,3,4,4,3,3,13308,14,3,8,8,16,16,Travel_Rarely,No,No
EMP_01079,Michael Green,Male,IT,System Administrator,45,3,3,3,3,2,8275,21,2,5,2,13,16,Travel_Frequently,No,No
EMP_00096,Dorothy Perez,Male,Marketing,Content Manager,48,3,3,2,3,3,6618,23,1,3,1,7,13,Travel_Rarely,No,No
EMP_00306,Ronald Harris,Male,IT,IT Specialist,45,2,3,3,4,2,7709,22,2,15,4,22,2,Travel_Rarely,No,No
EMP_01864,Sharon Thompson,Male,Product,Product Owner,44,1,3,1,1,3,4575,10,1,4,0,13,16,Travel_Frequently,Yes,Yes
EMP_01908,Michael Martinez,Female,Customer Service,Service Manager,30,2,3,1,3,1,3053,13,0,0,0,8,26,Travel_Rarely,Yes,Yes
EMP_00737,Stephanie Johnson,Female,Marketing,Content Manager,30,5,4,3,3,2,13041,20,2,5,2,5,14,Travel_Rarely,No,No
EMP_00598,Timothy King,Female,Marketing,Content Manager,28,4,3,4,3,3,12584,21,2,4,4,8,7,Non-Travel,No,No
EMP_01764,Robert Smith,Male,IT,IT Specialist,37,1,3,2,3,2,4578,14,0,3,1,4,22,Travel_Frequently,Yes,Yes
EMP_01793,George Davis,Female,Legal,Paralegal,28,2,2,3,1,3,3537,15,1,3,3,7,25,Travel_Frequently,Yes,Yes
EMP_00702,Jessica Davis,Male,Marketing,Marketing Specialist,35,4,3,2,3,4,6046,22,1,6,6,6,4,Travel_Rarely,No,No
EMP_00433,Karen Wright,Female,Engineering,Engineering Manager,32,4,4,3,2,2,7753,17,2,9,1,12,10,Travel_Rarely,No,No
EMP_01962,William Flores,Female,IT,System Administrator,25,2,2,2,1,1,5866,13,1,1,1,4,17,Travel_Rarely,No,Yes
EMP_00917,Margaret Nelson,Female,Supply Chain,Supply Chain Analyst,29,3,4,2,4,3,6821,14,3,7,7,9,3,Travel_Rarely,Yes,No
EMP_01783,Linda Hernandez,Male,Customer Service,Service Representative,22,3,1,2,1,1,5094,12,1,3,0,3,21,Travel_Rarely,Yes,Yes
EMP_01757,Karen Anderson,Male,Administration,Administrative Coordinator,36,1,1,2,3,1,4953,12,0,0,0,4,22,Travel_Frequently,No,Yes
EMP_01748,David Adams,Male,Human Resources,HR Manager,24,2,1,3,3,2,3113,13,0,2,1,2,13,Travel_Rarely,Yes,Yes
EMP_01108,Thomas Williams,Female,Finance,Treasury Analyst,43,2,2,3,3,1,8489,20,1,5,5,14,21,Travel_Rarely,No,No
EMP_01287,Daniel Martinez,Male,Product,Product Owner,39,2,2,2,2,4,5189,20,0,1,1,11,18,Travel_Rarely,No,No
EMP_01980,Stephanie Martin,Male,Supply Chain,Supply Chain Analyst,45,1,2,2,2,2,4509,15,0,5,2,19,29,Travel_Rarely,Yes,Yes
EMP_01792,Sarah Flores,Male,Supply Chain,Logistics Manager,26,1,2,2,1,1,6283,15,1,2,1,6,19,Travel_Rarely,Yes,Yes
EMP_01720,Thomas Thompson,Female,Marketing,Content Manager,33,2,2,2,2,2,4988,13,1,2,0,8,17,Travel_Frequently,Yes,Yes
EMP_01858,Dorothy Hill,Male,Customer Service,Service Manager,33,3,2,2,2,2,5419,12,0,1,1,3,24,Travel_Frequently,Yes,Yes
EMP_01260,Ronald Martin,Female,Human Resources,Recruiter,24,1,3,3,2,3,9328,17,2,8,3,8,20,Travel_Rarely,Yes,No
EMP_01334,Kenneth Robinson,Female,Quality Assurance,Quality Manager,31,3,4,3,1,2,9028,20,0,5,2,7,5,Non-Travel,No,Yes
EMP_01092,Patricia Gonzalez,Male,Sales,Business Development,35,3,3,4,1,2,9095,22,2,1,0,7,20,Travel_Rarely,Yes,Yes
EMP_00673,Thomas Gonzalez,Female,Legal,Contract Specialist,41,3,4,3,4,3,6613,16,2,7,4,15,3,Non-Travel,Yes,No
EMP_00367,Edward King,Male,Marketing,Digital Marketing,36,2,3,4,4,4,12512,19,2,14,3,15,17,Travel_Frequently,No,No
EMP_00081,Melissa Taylor,Male,Sales,Account Executive,49,3,3,2,2,4,13982,17,1,4,4,24,8,Non-Travel,No,No
EMP_00602,Patricia Nelson,Female,Customer Service,Service Representative,39,4,3,4,2,4,9229,22,1,4,2,8,3,Travel_Rarely,Yes,No
EMP_01925,Jessica Johnson,Male,Operations,Quality Specialist,41,2,2,1,3,1,6361,11,1,5,2,11,18,Non-Travel,No,Yes
EMP_00725,Elizabeth Walker,Female,Human Resources,Compensation Analyst,34,4,3,3,4,2,12554,21,2,9,4,13,6,Travel_Rarely,No,No
EMP_01860,Deborah Green,Male,Sales,Business Development,32,2,2,1,1,2,6471,13,0,1,0,8,15,Travel_Rarely,Yes,Yes
EMP_01350,Michael Davis,Female,Supply Chain,Procurement Specialist,50,3,3,2,4,1,8295,15,2,1,0,25,24,Non-Travel,Yes,No
EMP_00986,Barbara Flores,Male,Engineering,Senior Engineer,37,2,3,2,2,3,13350,23,2,9,9,15,2,Travel_Frequently,No,No
EMP_01528,Sandra Hernandez,Female,Research & Development,R&D Manager,35,3,3,2,3,2,6562,20,2,9,3,12,22,Travel_Frequently,Yes,Yes
EMP_01371,Christopher Harris,Male,Sales,Sales Director,39,3,4,2,3,2,6163,21,1,9,4,11,13,Travel_Frequently,Yes,No
EMP_01845,Jennifer Davis,Female,Sales,Account Executive,41,1,2,2,3,2,4180,11,0,0,0,13,26,Travel_Frequently,No,Yes
EMP_00653,Sarah Ramirez,Male,Supply Chain,Procurement Specialist,53,4,4,3,3,3,14521,14,0,12,4,33,10,Travel_Rarely,No,No
EMP_00007,Christopher Lewis,Female,Engineering,Engineering Manager,34,4,4,2,3,2,8711,12,1,5,3,7,10,Travel_Rarely,No,No
EMP_00206,Sharon Ramirez,Female,Marketing,Digital Marketing,47,3,4,3,3,4,12156,13,0,5,2,11,9,Travel_Rarely,No,No
EMP_00596,Thomas Green,Female,Human Resources,Training Manager,41,3,4,3,3,4,8180,23,1,16,8,21,8,Non-Travel,No,No
EMP_00670,Ryan Harris,Female,Sales,Sales Director,37,5,4,3,3,3,14302,14,0,8,8,8,4,Non-Travel,No,No
EMP_00499,Andrew Lopez,Female,Marketing,Digital Marketing,38,3,2,4,3,3,7514,19,1,9,4,12,12,Travel_Rarely,No,No
EMP_00920,Mark Johnson,Male,Human Resources,HR Specialist,41,4,2,4,4,3,6175,19,3,17,8,17,5,Travel_Rarely,No,No
EMP_01556,Deborah Johnson,Male,Finance,Treasury Analyst,44,3,3,3,1,2,10639,18,3,5,4,13,11,Travel_Rarely,Yes,Yes
EMP_01156,Susan Scott,Male,Product,Product Analyst,27,2,4,3,2,3,9685,18,2,4,2,5,10,Non-Travel,Yes,No
EMP_01781,Laura Thompson,Female,Quality Assurance,Quality Manager,31,3,3,2,1,1,6114,14,1,0,0,4,19,Non-Travel,No,Yes
EMP_00761,Timothy Walker,Male,Research & Development,R&D Engineer,28,4,4,2,4,4,14108,21,1,6,3,7,13,Travel_Rarely,Yes,No
EMP_00985,Kimberly Scott,Female,Marketing,Content Manager,36,2,3,4,4,4,9039,16,0,12,7,13,7,Non-Travel,No,No
EMP_00973,Kenneth Brown,Male,Finance,Financial Analyst,50,2,3,4,4,3,12211,24,1,17,4,23,15,Non-Travel,No,No
EMP_00818,Mary White,Male,Quality Assurance,Quality Manager,50,2,2,4,2,4,14811,24,2,4,3,7,13,Non-Travel,No,No
EMP_01578,Thomas King,Male,Product,Product Manager,31,3,3,2,2,3,4187,14,0,10,3,10,20,Travel_Rarely,Yes,No
EMP_00848,Rebecca Moore,Male,Engineering,Software Engineer,43,2,3,3,2,4,7187,18,3,19,9,20,18,Travel_Frequently,No,No
EMP_01366,Margaret Miller,Female,Quality Assurance,QA Lead,27,3,4,2,2,2,5621,17,1,6,4,6,8,Travel_Rarely,Yes,No
EMP_01656,Andrew Nguyen,Male,Quality Assurance,Test Analyst,47,2,2,2,2,2,10968,17,1,1,0,21,12,Travel_Rarely,No,No
EMP_01795,Amanda Martin,Female,IT,System Administrator,26,1,2,2,1,1,5777,12,0,0,0,3,14,Travel_Rarely,Yes,Yes
EMP_00809,Ashley Davis,Female,Supply Chain,Supply Chain Analyst,53,3,3,3,3,3,9672,17,2,16,2,27,12,Non-Travel,Yes,No
EMP_01098,Paul Green,Male,Product,UX Designer,41,1,3,1,4,2,7582,22,1,9,0,11,7,Travel_Rarely,No,No
EMP_00408,Paul Moore,Female,Human Resources,HR Manager,39,3,4,3,3,3,9163,16,0,14,9,19,9,Travel_Frequently,No,No
EMP_00332,Amanda Thomas,Female,Operations,Logistics Coordinator,49,4,2,4,4,3,11901,25,0,18,9,24,11,Travel_Rarely,No,No
EMP_00908,Sandra Harris,Male,Customer Service,Support Specialist,29,4,2,3,3,3,12775,22,1,5,5,8,10,Non-Travel,No,No
EMP_00868,Daniel Jones,Female,Operations,Process Engineer,28,2,4,4,3,4,6100,14,0,4,1,7,6,Non-Travel,No,No
EMP_00254,Mary Robinson,Female,Administration,Receptionist,37,4,4,4,4,2,8213,12,0,12,10,14,1,Travel_Rarely,No,No
EMP_01057,Ronald Davis,Female,Administration,Executive Assistant,39,2,3,4,1,3,5869,18,0,7,6,9,9,Travel_Rarely,No,No
EMP_01611,Rebecca Walker,Male,Quality Assurance,Test Analyst,25,2,2,2,3,3,9582,22,1,3,0,3,17,Non-Travel,No,No
EMP_00419,Laura White,Female,Operations,Logistics Coordinator,44,2,3,4,4,3,7672,14,1,9,7,15,4,Travel_Rarely,No,No
EMP_01028,Mary Wright,Male,Operations,Operations Analyst,30,2,2,2,2,4,10885,15,1,2,1,4,11,Travel_Rarely,Yes,No
EMP_01400,Patricia Martinez,Male,Quality Assurance,QA Lead,36,1,2,2,2,3,5876,13,1,9,5,14,3,Travel_Rarely,Yes,Yes
EMP_00535,Patricia Smith,Female,Research & Development,Innovation Specialist,43,4,3,2,4,3,14824,25,0,8,3,10,4,Travel_Rarely,No,No
EMP_01146,Sarah Williams,Male,Engineering,Engineering Manager,42,3,2,3,4,2,9787,19,2,3,1,18,14,Travel_Rarely,Yes,No
